76.8072752293578	8	76.7758571428571	47	76.8104210526316	33	76.774380952381	13
76.808376146789	6	76.7769285714286	45	76.8116842105263	42	76.7753333333333	12
76.8094770642202	13	76.778	31	76.812947368421	34	76.7762857142857	11
76.8105779816514	16	76.7790714285714	46	76.8142105263158	34	76.7772380952381	14
76.8116788990826	19	76.7801428571428	45	76.8154736842105	24	76.7781904761905	7
76.8127798165138	8	76.7812142857143	37	76.8167368421053	33	76.7791428571429	13
76.813880733945	23	76.7822857142857	46	76.818	53	76.7800952380952	15
76.8149816513761	9	76.7833571428571	32	76.819	42	76.7810476190476	13
76.8160825688073	15	76.7844285714286	23	76.82	28	76.782	9
76.8171834862385	11	76.7855	23	76.821	29	76.7829523809524	11
76.8182844036697	15	76.7865714285714	29	76.822	29	76.7839047619048	7
76.8193853211009	21	76.7876428571429	36	76.823	45	76.7848571428571	9
76.8204862385321	17	76.7887142857143	31	76.824	34	76.7858095238095	14
76.8215871559633	34	76.7897857142857	28	76.825	29	76.7867619047619	9
76.8226880733945	27	76.7908571428571	28	76.826	36	76.7877142857143	11
76.8237889908257	18	76.7919285714286	33	76.827	29	76.7886666666667	12
76.8248899082569	26	76.793	28	76.828	31	76.7896190476191	9
76.8259908256881	22	76.7940714285714	33	76.829	39	76.7905714285714	9
76.8270917431193	21	76.7951428571428	28	76.83	39	76.7915238095238	10
76.8281926605505	26	76.7962142857143	23	76.831	34	76.7924761904762	16
76.8292935779816	25	76.7972857142857	30	76.832	36	76.7934285714286	7
76.8303944954128	23	76.7983571428571	29	76.833	37	76.7943809523809	12
76.831495412844	15	76.7994285714286	14	76.834	46	76.7953333333333	11
76.8325963302752	21	76.8005	17	76.835	22	76.7962857142857	5
76.8336972477064	22	76.8015714285714	19	76.836	38	76.7972380952381	15
76.8347981651376	24	76.8026428571429	21	76.837	32	76.7981904761905	14
76.8358990825688	32	76.8037142857143	13	76.838	20	76.7991428571429	7
76.837	30	76.8047857142857	17	76.839	41	76.8000952380952	13
76.8379917355372	31	76.8058571428571	17	76.84	32	76.8010476190476	8
76.8389834710744	40	76.8069285714286	9	76.841	25	76.802	9
76.8399752066116	28	76.808	14	76.842	28	76.8029523809524	10
76.8409669421488	26	76.8090714285714	14	76.843	35	76.8039047619048	3
76.841958677686	40	76.8101428571428	11	76.844	34	76.8048571428571	4
76.8429504132231	27	76.8112142857143	19	76.845	33	76.8058095238095	8
76.8439421487603	18	76.8122857142857	14	76.846	18	76.8067619047619	14
76.8449338842975	25	76.8133571428571	17	76.847	34	76.8077142857143	10
76.8459256198347	26	76.8144285714286	15	76.848	32	76.8086666666667	7
76.8469173553719	20	76.8155	14	76.849	32	76.8096190476191	6
76.8479090909091	36	76.8165714285714	18	76.85	27	76.8105714285714	10
76.8489008264463	32	76.8176428571429	13	76.851	29	76.8115238095238	15
76.8498925619835	13	76.8187142857143	15	76.852	20	76.8124761904762	6
76.8508842975207	19	76.8197857142857	16	76.853	21	76.8134285714286	16
76.8518760330578	20	76.8208571428572	8	76.854	18	76.8143809523809	6
76.852867768595	15	76.8219285714286	10	76.855	22	76.8153333333333	8
76.8538595041322	21	76.823	14	76.856	23	76.8162857142857	12
76.8548512396694	16	76.8240714285714	14	76.857	19	76.8172380952381	12
76.8558429752066	22	76.8251428571429	11	76.858	22	76.8181904761905	9
76.8568347107438	14	76.8262142857143	15	76.859	27	76.8191428571429	8
76.857826446281	23	76.8272857142857	13	76.86	40	76.8200952380952	13
76.8588181818182	22	76.8283571428571	8	76.861	18	76.8210476190476	6
76.8598099173554	21	76.8294285714286	12	76.862	20	76.822	10
76.8608016528926	15	76.8305	19	76.863	26	76.8229523809524	8
76.8617933884297	10	76.8315714285714	16	76.864	18	76.8239047619048	15
76.8627851239669	13	76.8326428571429	15	76.865	26	76.8248571428571	8
76.8637768595041	14	76.8337142857143	22	76.866	19	76.8258095238095	3
76.8647685950413	15	76.8347857142857	21	76.867	18	76.8267619047619	8
76.8657603305785	10	76.8358571428572	21	76.868	18	76.8277142857143	8
76.8667520661157	15	76.8369285714286	18	76.869	30	76.8286666666667	11
76.8677438016529	8	76.838	24	76.87	20	76.829619047619	12
76.8687355371901	12	76.8390714285714	28	76.871	22	76.8305714285714	7
76.8697272727273	8	76.8401428571429	33	76.872	22	76.8315238095238	4
76.8707190082645	6	76.8412142857143	24	76.873	27	76.8324761904762	13
76.8717107438017	14	76.8422857142857	25	76.874	21	76.8334285714286	7
76.8727024793388	11	76.8433571428571	28	76.875	19	76.8343809523809	15
76.873694214876	7	76.8444285714286	24	76.876	24	76.8353333333333	10
76.8746859504132	8	76.8455	25	76.877	20	76.8362857142857	9
76.8756776859504	8	76.8465714285714	29	76.878	22	76.8372380952381	7
76.8766694214876	6	76.8476428571429	34	76.879	16	76.8381904761905	9
76.8776611570248	12	76.8487142857143	33	76.88	20	76.8391428571429	10
76.878652892562	13	76.8497857142857	32	76.881	15	76.8400952380952	6
76.8796446280992	9	76.8508571428572	32	76.882	17	76.8410476190476	11
76.8806363636364	10	76.8519285714286	38	76.883	15	76.842	8
76.8816280991736	8	76.853	37	76.884	25	76.8429523809524	11
76.8826198347107	10	76.8540714285714	42	76.885	24	76.8439047619048	6
76.8836115702479	12	76.8551428571429	29	76.886	14	76.8448571428572	6
76.8846033057851	5	76.8562142857143	41	76.887	21	76.8458095238095	13
76.8855950413223	9	76.8572857142857	28	76.888	22	76.8467619047619	10
76.8865867768595	15	76.8583571428571	45	76.889	12	76.8477142857143	12
76.8875785123967	10	76.8594285714286	44	76.89	23	76.8486666666667	11
76.8885702479339	5	76.8605	39	76.891	21	76.8496190476191	13
76.8895619834711	9	76.8615714285714	57	76.892	24	76.8505714285714	8
76.8905537190083	16	76.8626428571429	41	76.893	19	76.8515238095238	9
76.8915454545455	7	76.8637142857143	36	76.894	17	76.8524761904762	7
76.8925371900826	8	76.8647857142857	60	76.895	20	76.8534285714286	18
76.8935289256198	13	76.8658571428572	52	76.896	22	76.854380952381	8
76.894520661157	10	76.8669285714286	47	76.897	22	76.8553333333333	7
76.8955123966942	11	76.868	57	76.898	25	76.8562857142857	13
76.8965041322314	11	76.8690714285714	42	76.899	25	76.8572380952381	15
76.8974958677686	11	76.8701428571429	51	76.9	30	76.8581904761905	15
76.8984876033058	13	76.8712142857143	62	76.901	28	76.8591428571429	9
76.899479338843	6	76.8722857142857	56	76.902	21	76.8600952380952	28
76.9004710743802	6	76.8733571428571	56	76.903	13	76.8610476190476	13
76.9014628099174	8	76.8744285714286	50	76.904	22	76.862	13
76.9024545454545	7	76.8755	43	76.905	29	76.8629523809524	22
76.9034462809917	7	76.8765714285714	48	76.906	20	76.8639047619048	10
76.9044380165289	14	76.8776428571429	50	76.907	38	76.8648571428571	16
76.9054297520661	17	76.8787142857143	61	76.908	29	76.8658095238095	21
76.9064214876033	15	76.8797857142857	58	76.909	20	76.8667619047619	11
76.9074132231405	12	76.8808571428571	60	76.91	29	76.8677142857143	9
76.9084049586777	13	76.8819285714286	51	76.911	40	76.8686666666667	16
76.9093966942149	14	76.883	41	76.912	20	76.8696190476191	15
76.9103884297521	10	76.8840810810811	61	76.913	22	76.8705714285714	18
76.9113801652893	12	76.8851621621622	66	76.914	26	76.8715238095238	17
76.9123719008264	11	76.8862432432432	46	76.915	25	76.8724761904762	14
76.9133636363636	6	76.8873243243243	58	76.916	34	76.8734285714286	13
76.9143553719008	13	76.8884054054054	51	76.917	14	76.8743809523809	14
76.915347107438	11	76.8894864864865	50	76.918	37	76.8753333333333	10
76.9163388429752	14	76.8905675675676	60	76.919	25	76.8762857142857	16
76.9173305785124	9	76.8916486486487	59	76.92	22	76.8772380952381	11
76.9183223140496	10	76.8927297297297	48	76.921	30	76.8781904761905	11
76.9193140495868	3	76.8938108108108	63	76.922	43	76.8791428571429	19
76.920305785124	11	76.8948918918919	65	76.923	36	76.8800952380952	10
76.9212975206612	14	76.895972972973	51	76.924	41	76.8810476190476	16
76.9222892561983	14	76.8970540540541	45	76.925	26	76.882	10
76.9232809917355	11	76.8981351351351	43	76.926	20	76.8832121212121	10
76.9242727272727	16	76.8992162162162	47	76.927	31	76.8844242424242	20
76.9252644628099	21	76.9002972972973	44	76.928	44	76.8856363636364	11
76.9262561983471	15	76.9013783783784	43	76.929	25	76.8868484848485	11
76.9272479338843	23	76.9024594594595	50	76.93	32	76.8880606060606	17
76.9282396694215	28	76.9035405405405	55	76.931	43	76.8892727272727	9
76.9292314049587	16	76.9046216216216	37	76.932	31	76.8904848484848	13
76.9302231404959	11	76.9057027027027	39	76.933	34	76.891696969697	15
76.9312148760331	15	76.9067837837838	35	76.934	46	76.8929090909091	12
76.9322066115703	8	76.9078648648649	40	76.935	40	76.8941212121212	10
76.9331983471074	14	76.9089459459459	40	76.936	35	76.8953333333333	12
76.9341900826446	15	76.910027027027	48	76.937	29	76.8965454545455	7
76.9351818181818	17	76.9111081081081	47	76.938	31	76.8977575757576	16
76.936173553719	22	76.9121891891892	45	76.9390434782609	41	76.8989696969697	9
76.9371652892562	21	76.9132702702703	37	76.9400869565217	28	76.9001818181818	7
76.9381570247934	25	76.9143513513513	27	76.9411304347826	29	76.9013939393939	15
76.9391487603306	19	76.9154324324324	41	76.9421739130435	32	76.9026060606061	16
76.9401404958678	22	76.9165135135135	30	76.9432173913044	33	76.9038181818182	9
76.941132231405	27	76.9175945945946	33	76.9442608695652	37	76.9050303030303	11
76.9421239669421	18	76.9186756756757	22	76.9453043478261	35	76.9062424242424	10
76.9431157024793	20	76.9197567567568	33	76.946347826087	30	76.9074545454545	18
76.9441074380165	20	76.9208378378378	32	76.9473913043478	37	76.9086666666667	18
76.9450991735537	21	76.9219189189189	44	76.9484347826087	21	76.9098787878788	6
76.9460909090909	20	76.923	38	76.9494782608696	30	76.9110909090909	8
76.9470826446281	31	76.9240810810811	33	76.9505217391304	39	76.912303030303	22
76.9480743801653	32	76.9251621621622	30	76.9515652173913	29	76.9135151515152	9
76.9490661157025	29	76.9262432432432	19	76.9526086956522	30	76.9147272727273	17
76.9500578512397	34	76.9273243243243	27	76.953652173913	32	76.9159393939394	10
76.9510495867769	28	76.9284054054054	32	76.9546956521739	37	76.9171515151515	7
76.952041322314	35	76.9294864864865	17	76.9557391304348	41	76.9183636363636	12
76.9530330578512	29	76.9305675675676	24	76.9567826086956	39	76.9195757575758	16
76.9540247933884	26	76.9316486486486	25	76.9578260869565	34	76.9207878787879	12
76.9550165289256	28	76.9327297297297	34	76.9588695652174	48	76.922	8
76.9560082644628	28	76.9338108108108	20	76.9599130434783	35	76.9232121212121	15
76.957	28	76.9348918918919	29	76.9609565217391	39	76.9244242424242	18
76.9580169491526	32	76.935972972973	26	76.962	33	76.9256363636364	10
76.9590338983051	37	76.9370540540541	25	76.9630434782609	32	76.9268484848485	10
76.9600508474576	26	76.9381351351351	28	76.9640869565217	42	76.9280606060606	10
76.9610677966102	37	76.9392162162162	28	76.9651304347826	45	76.9292727272727	5
76.9620847457627	26	76.9402972972973	23	76.9661739130435	26	76.9304848484849	4
76.9631016949153	27	76.9413783783784	29	76.9672173913043	28	76.931696969697	10
76.9641186440678	28	76.9424594594595	20	76.9682608695652	23	76.9329090909091	12
76.9651355932203	24	76.9435405405406	24	76.9693043478261	32	76.9341212121212	14
76.9661525423729	25	76.9446216216216	16	76.970347826087	28	76.9353333333333	10
76.9671694915254	23	76.9457027027027	21	76.9713913043478	35	76.9365454545455	17
76.968186440678	35	76.9467837837838	26	76.9724347826087	32	76.9377575757576	13
76.9692033898305	18	76.9478648648649	29	76.9734782608696	30	76.9389696969697	19
76.9702203389831	18	76.948945945946	16	76.9745217391304	19	76.9401818181818	7
76.9712372881356	19	76.950027027027	22	76.9755652173913	24	76.9413939393939	14
76.9722542372881	18	76.9511081081081	24	76.9766086956522	23	76.9426060606061	12
76.9732711864407	21	76.9521891891892	26	76.977652173913	26	76.9438181818182	7
76.9742881355932	20	76.9532702702703	31	76.9786956521739	43	76.9450303030303	16
76.9753050847458	23	76.9543513513513	21	76.9797391304348	26	76.9462424242424	16
76.9763220338983	24	76.9554324324324	29	76.9807826086956	30	76.9474545454545	9
76.9773389830509	18	76.9565135135135	20	76.9818260869565	29	76.9486666666667	11
76.9783559322034	14	76.9575945945946	36	76.9828695652174	26	76.9498787878788	9
76.9793728813559	18	76.9586756756757	28	76.9839130434783	25	76.9510909090909	4
76.9803898305085	20	76.9597567567568	28	76.9849565217391	27	76.952303030303	17
76.981406779661	19	76.9608378378378	28	76.986	24	76.9535151515151	7
76.9824237288136	20	76.9619189189189	36	76.9870434782609	30	76.9547272727273	8
76.9834406779661	20	76.963	42	76.9880869565217	29	76.9559393939394	4
76.9844576271186	18	76.9640810810811	43	76.9891304347826	23	76.9571515151515	11
76.9854745762712	15	76.9651621621622	36	76.9901739130435	27	76.9583636363636	7
76.9864915254237	22	76.9662432432432	39	76.9912173913043	33	76.9595757575758	10
76.9875084745763	12	76.9673243243243	52	76.9922608695652	27	76.9607878787879	7
76.9885254237288	16	76.9684054054054	34	76.9933043478261	22	76.962	12
76.9895423728814	12	76.9694864864865	32	76.994347826087	19	76.9632121212121	11
76.9905593220339	11	76.9705675675676	43	76.9953913043478	28	76.9644242424242	20
76.9915762711864	17	76.9716486486487	41	76.9964347826087	26	76.9656363636364	6
76.992593220339	13	76.9727297297297	37	76.9974782608696	23	76.9668484848485	9
76.9936101694915	14	76.9738108108108	49	76.9985217391304	22	76.9680606060606	4
76.9946271186441	21	76.9748918918919	41	76.9995652173913	20	76.9692727272727	12
76.9956440677966	12	76.975972972973	37	77.0006086956522	21	76.9704848484848	23
76.9966610169491	12	76.9770540540541	52	77.001652173913	27	76.971696969697	19
76.9976779661017	15	76.9781351351351	41	77.0026956521739	28	76.9729090909091	13
76.9986949152542	18	76.9792162162162	47	77.0037391304348	23	76.9741212121212	7
76.9997118644068	9	76.9802972972973	39	77.0047826086956	24	76.9753333333333	16
77.0007288135593	19	76.9813783783784	65	77.0058260869565	23	76.9765454545455	20
77.0017457627119	13	76.9824594594594	52	77.0068695652174	34	76.9777575757576	17
77.0027627118644	18	76.9835405405405	44	77.0079130434783	25	76.9789696969697	22
77.0037796610169	18	76.9846216216216	42	77.0089565217391	17	76.9801818181818	16
77.0047966101695	13	76.9857027027027	53	77.01	29	76.9813939393939	15
77.005813559322	16	76.9867837837838	61	77.0110434782609	28	76.9826060606061	7
77.0068305084746	12	76.9878648648649	41	77.0120869565217	29	76.9838181818182	9
77.0078474576271	7	76.9889459459459	60	77.0131304347826	27	76.9850303030303	10
77.0088644067797	18	76.990027027027	45	77.0141739130435	25	76.9862424242424	10
77.0098813559322	10	76.9911081081081	50	77.0152173913043	30	76.9874545454545	8
77.0108983050848	13	76.9921891891892	52	77.0162608695652	26	76.9886666666667	6
77.0119152542373	19	76.9932702702703	60	77.0173043478261	25	76.9898787878788	9
77.0129322033898	10	76.9943513513513	49	77.018347826087	25	76.9910909090909	11
77.0139491525424	15	76.9954324324324	53	77.0193913043478	32	76.992303030303	13
77.0149661016949	16	76.9965135135135	57	77.0204347826087	35	76.9935151515152	12
77.0159830508475	16	76.9975945945946	54	77.0214782608696	17	76.9947272727273	13
77.017	18	76.9986756756757	56	77.0225217391304	28	76.9959393939394	19
77.0180169491525	19	76.9997567567568	58	77.0235652173913	35	76.9971515151515	10
77.0190338983051	16	77.0008378378378	49	77.0246086956522	34	76.9983636363636	11
77.0200508474576	16	77.0019189189189	55	77.025652173913	29	76.9995757575758	13
77.0210677966102	20	77.003	41	77.0266956521739	26	77.0007878787879	11
77.0220847457627	12	77.0040619469027	51	77.0277391304348	24	77.002	12
77.0231016949153	15	77.0051238938053	70	77.0287826086956	23	77.003052631579	12
77.0241186440678	20	77.006185840708	54	77.0298260869565	30	77.0041052631579	15
77.0251355932203	11	77.0072477876106	46	77.0308695652174	33	77.0051578947368	14
77.0261525423729	13	77.0083097345133	59	77.0319130434783	32	77.0062105263158	24
77.0271694915254	15	77.0093716814159	49	77.0329565217391	38	77.0072631578947	11
77.028186440678	12	77.0104336283186	54	77.034	32	77.0083157894737	19
77.0292033898305	20	77.0114955752212	47	77.0350434782609	29	77.0093684210526	14
77.0302203389831	13	77.0125575221239	62	77.0360869565217	23	77.0104210526316	19
77.0312372881356	11	77.0136194690266	60	77.0371304347826	28	77.0114736842105	9
77.0322542372881	13	77.0146814159292	48	77.0381739130435	32	77.0125263157895	11
77.0332711864407	11	77.0157433628319	58	77.0392173913043	21	77.0135789473684	5
77.0342881355932	16	77.0168053097345	58	77.0402608695652	36	77.0146315789474	7
77.0353050847458	8	77.0178672566372	50	77.0413043478261	30	77.0156842105263	10
77.0363220338983	14	77.0189292035398	55	77.042347826087	24	77.0167368421053	16
77.0373389830509	15	77.0199911504425	44	77.0433913043478	31	77.0177894736842	9
77.0383559322034	13	77.0210530973451	48	77.0444347826087	32	77.0188421052632	16
77.0393728813559	8	77.0221150442478	76	77.0454782608696	38	77.0198947368421	25
77.0403898305085	11	77.0231769911504	43	77.0465217391304	44	77.020947368421	20
77.041406779661	16	77.0242389380531	54	77.0475652173913	39	77.022	20
77.0424237288136	15	77.0253008849558	58	77.0486086956522	41	77.0230526315789	13
77.0434406779661	11	77.0263628318584	49	77.049652173913	26	77.0241052631579	11
77.0444576271186	16	77.0274247787611	70	77.0506956521739	28	77.0251578947368	11
77.0454745762712	17	77.0284867256637	59	77.0517391304348	38	77.0262105263158	16
77.0464915254237	18	77.0295486725664	58	77.0527826086957	50	77.0272631578947	12
77.0475084745763	21	77.030610619469	42	77.0538260869565	30	77.0283157894737	14
77.0485254237288	12	77.0316725663717	48	77.0548695652174	27	77.0293684210526	15
77.0495423728814	27	77.0327345132743	29	77.0559130434783	39	77.0304210526316	8
77.0505593220339	27	77.033796460177	41	77.0569565217391	28	77.0314736842105	15
